phone_e164,phone_pretty,scam_category,total_hits,pdf_count,transcript_count,likely_admin,first_source,first_context
+15706609923,+1 (570) 660-9923,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 9/15/2022 9/14/2022 5706609923 Amazon-SuspiciousCharge-P1 /attachments/1036336 310.4(b)(1)(v) https://portal2.
+14255915924,+1 (425) 591-5924,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 9/14/2022 9/13/2022 4255915924 Amazon-AuthorizeOrder /attachments/1034849 310.4(b)(1)(v) https://portal2.trace
+16173332540,+1 (617) 333-2540,Chinese-ExpressReturn,1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 9/14/2022 9/11/2022 6173332540 Chinese-ExpressReturn /attachments/1034914 310.4(b)(1)(v) https://portal2.trace
+17408778062,+1 (740) 877-8062,Utility-30MinDisconnect,1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 8/29/2022 8/27/2022 7408778062 Utility-30MinDisconnect /attachments/1017752 310.4(b)(1)(v) https://portal2.tra
+16142036036,+1 (614) 203-6036,Utility-30MinDisconnect,1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 8/29/2022 8/28/2022 6142036036 Utility-30MinDisconnect /attachments/1017758 310.4(b)(1)(v) https://portal2.tra
+13305644825,+1 (330) 564-4825,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 8/23/2022 8/22/2022 3305644825 Amazon-AuthorizeOrder /attachments/1006864 310.4(b)(1)(v) https://portal2.trace
+14434682124,+1 (443) 468-2124,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 8/23/2022 8/21/2022 4434682124 Amazon-AuthorizeOrder /attachments/1006880 310.4(b)(1)(v) https://portal2.trace
+13052998869,+1 (305) 299-8869,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 8/23/2022 8/22/2022 3052998869 Amazon-AuthorizeOrder /attachments/1006882 310.4(b)(1)(v) https://portal2.trace
+19548801423,+1 (954) 880-1423,Amazon-AuthorizeOrder-P3,1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 8/18/2022 8/16/2022 9548801423 Amazon-AuthorizeOrder-P3 /attachments/1002976 310.4(b)(1)(v) https://portal2.tr
+19893523753,+1 (989) 352-3753,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,(b)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 8/4/2022 8/3/2022 9893523753 Amazon-AuthorizeOrder /attachments/985297 310.4(b)(1)(v) https://portal2.traceb
+16099322978,+1 (609) 932-2978,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 6/28/2022 6/27/2022 6099322978 LegalDept-Action-P1 /attachments/936574 310.4(b)(1)(v) https://portal2.tracebac
+16787785198,+1 (678) 778-5198,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 6/28/2022 6/27/2022 6787785198 LegalDept-Action-P1 /attachments/936578 310.4(b)(1)(v) https://portal2.tracebac
+14798715941,+1 (479) 871-5941,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 6/15/2022 6/14/2022 4798715941 LegalDept-Action-P1 /attachments/915302 310.4(b)(1)(v) https://portal2.tracebac
+15246775429,+1 (524) 677-5429,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 5/24/2022 5/23/2022 5246775429 Amazon-SuspiciousCharge-P1 /attachments/871397 310.4(b)(1)(v) https://portal2.t
+18087847165,+1 (808) 784-7165,SSA-P1-TexasFraud (GovtImpers),1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 4/20/2022 4/18/2022 8087847165 SSA-P1-TexasFraud (GovtImpers) /attachments/815821 310.4(b)(1)(v) https://porta
+18085584527,+1 (808) 558-4527,SSA-P1-TexasFraud (GovtImpers),1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 4/19/2022 4/18/2022 8085584527 SSA-P1-TexasFraud (GovtImpers) /attachments/815822 310.4(b)(1)(v) https://porta
+18088713672,+1 (808) 871-3672,SSA-P1-TexasFraud (GovtImpers),1,1,0,no,pdf:pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf,)(1)(v) https://portal2.tracebacks.org/api/public 16 C.F.R. 4/19/2022 4/18/2022 8088713672 SSA-P1-TexasFraud (GovtImpers) /attachments/815825 310.4(b)(1)(v)
+19407659114,+1 (940) 765-9114,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Dec 08, 2021 Dec 07, 2021 9407659114 Administration Imposter attachments/584753 § 310.4(b)(1)(v) https://portal.trac"
+18143866233,+1 (814) 386-6233,PayPal Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Dec 07, 2021 Dec 01, 2021 8143866233 PayPal Imposter attachments/582998 § 310.4(b)(1)(v) Social Security https://por"
+15135745889,+1 (513) 574-5889,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Nov 30, 2021 Nov 29, 2021 5135745889 Administration Imposter attachments/576039 § 310.4(b)(1)(v) Social Security htt"
+12152278453,+1 (215) 227-8453,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Nov 30, 2021 Nov 29, 2021 2152278453 Administration Imposter attachments/576038 § 310.4(b)(1)(v) Social Security htt"
+13043936709,+1 (304) 393-6709,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Nov 30, 2021 Nov 29, 2021 3043936709 Administration Imposter attachments/576035 § 310.4(b)(1)(v) Social Security htt"
+18643230278,+1 (864) 323-0278,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Nov 30, 2021 Nov 29, 2021 8643230278 Administration Imposter attachments/576032 § 310.4(b)(1)(v) Social Security htt"
+17133958251,+1 (713) 395-8251,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Nov 30, 2021 Nov 29, 2021 7133958251 Administration Imposter attachments/576029 § 310.4(b)(1)(v) Social Security htt"
+12567848722,+1 (256) 784-8722,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Nov 30, 2021 Nov 29, 2021 2567848722 Administration Imposter attachments/576022 § 310.4(b)(1)(v) Social Security htt"
+18083838809,+1 (808) 383-8809,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Nov 30, 2021 Nov 26, 2021 8083838809 Administration Imposter attachments/576021 § 310.4(b)(1)(v) https://portal.trac"
+12022390873,+1 (202) 239-0873,Utility Disconnection,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Nov 22, 2021 Nov 20, 2021 2022390873 Utility Disconnection attachments/567529 § 310.4(b)(1)(v) https://portal.traceb"
+13018761508,+1 (301) 876-1508,Utility Disconnection,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Nov 22, 2021 Nov 20, 2021 3018761508 Utility Disconnection attachments/567528 § 310.4(b)(1)(v) https://portal.traceb"
+14107271218,+1 (410) 727-1218,Utility Disconnection,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Nov 22, 2021 Nov 18, 2021 4107271218 Utility Disconnection attachments/567520 § 310.4(b)(1)(v) https://portal.traceb"
+18184593962,+1 (818) 459-3962,Amazon Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Nov 19, 2021 Nov 18, 2021 8184593962 Amazon Imposter attachments/565726 § 310.4(b)(1)(v) Social Security https://por"
+13376642951,+1 (337) 664-2951,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Nov 09, 2021 Nov 04, 2021 3376642951 Administration Imposter attachments/550663 § 310.4(b)(1)(v) Page 1 of 3 https:/"
+12817987530,+1 (281) 798-7530,Utility Disconnection,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"3 https://portal.tracebacks.org/api/public/ 16 C.F.R. Oct 15, 2021 Oct 14, 2021 2817987530 Utility Disconnection attachments/520015 § 310.4(b)(1)(v) https://portal.traceb"
+18506519428,+1 (850) 651-9428,Amazon Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Oct 14, 2021 Oct 13, 2021 8506519428 Amazon Imposter attachments/516624 § 310.4(b)(1)(v) Social Security https://por"
+14436224034,+1 (443) 622-4034,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Oct 06, 2021 Oct 04, 2021 4436224034 Administration Imposter attachments/490965 § 310.4(b)(1)(v) Credit Card Interes"
+18084359436,+1 (808) 435-9436,Reduction,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Oct 01, 2021 Sep 29, 2021 8084359436 Reduction attachments/484583 § 310.4(b)(1)(v) https://portal.tracebacks.org/api"
+18337971835,+1 (833) 797-1835,AT&T/DirecTV Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Sep 20, 2021 Sep 18, 2021 8337971835 AT&T/DirecTV Imposter attachments/460581 § 310.4(b)(1)(v) Social Security https"
+14808811723,+1 (480) 881-1723,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Sep 14, 2021 Sep 13, 2021 4808811723 Administration Imposter attachments/447432 § 310.4(b)(1)(v) https://portal.trac"
+14245019250,+1 (424) 501-9250,Microsoft Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Sep 15, 2021 Sep 09, 2021 4245019250 Microsoft Imposter attachments/444724 § 310.4(b)(1)(v) Social Security https://"
+16823368252,+1 (682) 336-8252,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Aug 30, 2021 Aug 28, 2021 6823368252 Administration Imposter attachments/404481 § 310.4(b)(1)(v) Legal Enforcement h"
+14012477704,+1 (401) 247-7704,Agency Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"t https://portal.tracebacks.org/api/public/ 16 C.F.R. Aug 31, 2021 Aug 25, 2021 4012477704 Agency Imposter attachments/392268 § 310.4(b)(1)(v) Social Security https://por"
+17742192071,+1 (774) 219-2071,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Aug 18, 2021 Aug 17, 2021 7742192071 Administration Imposter attachments/373780 § 310.4(b)(1)(v) Social Security htt"
+18657892953,+1 (865) 789-2953,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Aug 18, 2021 Aug 17, 2021 8657892953 Administration Imposter attachments/373779 § 310.4(b)(1)(v) Social Security htt"
+16618579725,+1 (661) 857-9725,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Aug 18, 2021 Aug 17, 2021 6618579725 Administration Imposter attachments/373774 § 310.4(b)(1)(v) https://portal.trac"
+16506250074,+1 (650) 625-0074,Marriott Hotels Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Aug 16, 2021 Aug 07, 2021 6506250074 Marriott Hotels Imposter attachments/339829 § 310.4(b)(1)(v) Social Security ht"
+18652069471,+1 (865) 206-9471,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Aug 04, 2021 Aug 02, 2021 8652069471 Administration Imposter attachments/316442 § 310.4(b)(1)(v) https://portal.trac"
+19197820458,+1 (919) 782-0458,Protection Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"r https://portal.tracebacks.org/api/public/ 16 C.F.R. Jul 27, 2021 Jul 23, 2021 9197820458 Protection Imposter attachments/300557 § 310.4(b)(1)(v) https://portal.tracebac"
+19168573029,+1 (916) 857-3029,Hilton Hotels Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Jun 23, 2021 Jun 10, 2021 9168573029 Hilton Hotels Imposter attachments/196673 § 310.4(b)(1)(v) https://portal.trace"
+17575774578,+1 (757) 577-4578,Marriott Hotels Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. May 28, 2021 May 27, 2021 7575774578 Marriott Hotels Imposter attachments/162225 § 310.4(b)(1)(v) https://portal.tra"
+18044078902,+1 (804) 407-8902,Marriott Hotels Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. May 28, 2021 May 27, 2021 8044078902 Marriott Hotels Imposter attachments/162223 § 310.4(b)(1)(v) Social Security ht"
+12155271675,+1 (215) 527-1675,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Mar 13, 2021 Mar 11, 2021 2155271675 Administration Imposter attachments/66154 § 310.4(b)(1)(v) https://portal.trace"
+14802266708,+1 (480) 226-6708,Apple Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Feb 17, 2021 Feb 16, 2021 4802266708 Apple Imposter attachments/57750 § 310.4(b)(1)(v) Credit Card Interest Rate htt"
+16054758951,+1 (605) 475-8951,Reduction,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"e https://portal.tracebacks.org/api/public/ 16 C.F.R. Feb 19, 2021 Feb 16, 2021 6054758951 Reduction attachments/57715 § 310.4(b)(1)(v) https://portal.tracebacks.org/api/"
+19315371345,+1 (931) 537-1345,Stay Safe Stay Home,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Feb 02, 2021 Feb 02, 2021 9315371345 Stay Safe Stay Home attachments/29483 § 310.4(b)(1)(v) https://portal.traceback"
+18005775366,+1 (800) 577-5366,AT&T/DirecTV Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Jan 28, 2021 Jan 21, 2021 8005775366 AT&T/DirecTV Imposter attachments/28766 § 310.4(b)(1)(v) Social Security https:"
+12053157896,+1 (205) 315-7896,Administration Imposter,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,"y https://portal.tracebacks.org/api/public/ 16 C.F.R. Jan 28, 2021 Jan 22, 2021 2053157896 Administration Imposter attachments/28743 § 310.4(b)(1)(v) https://portal.trace"
+13038997343,+1 (303) 899-7343,Stay Safe Stay Home,1,1,0,no,pdf:pointofnoentry-callvoxllcwarningletter.pdf,") https://portal.tracebacks.org/api/public/ 16 C.F.R. Jan 21, 2021 Jan 13, 2021 3038997343 Stay Safe Stay Home attachments/28064 § 310.4(b)(1)(v) Page 3 of 3"
+18777272932,+1 (877) 727-2932,,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,rizeOrder-P3 attachments/1365826 § 310.4(b)(1)(v) 16 C.F.R. 8/25/2023 8/16/2023 18777272932 Financial-Impers-7 § 310.4(b)(1)(v) https://portal.tracebacks.org/api/public/ 1
+18002165017,+1 (800) 216-5017,Chinese-Consulate-P2,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 8/23/2023 8/22/2023 18002165017 Chinese-Consulate-P2 attachments/1362811 § 310.4(b)(1)(v) https://portal.traceb
+18004083057,+1 (800) 408-3057,Chinese-Consulate-P2,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 8/23/2023 8/22/2023 18004083057 Chinese-Consulate-P2 attachments/1362809 § 310.4(b)(1)(v) https://portal.traceb
+18442862110,+1 (844) 286-2110,Amazon-AuthorizeOrder-P3,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 8/9/2023 8/8/2023 18442862110 Amazon-AuthorizeOrder-P3 attachments/1357914 § 310.4(b)(1)(v) 16 C.F.R. 7/14/20
+18887622265,+1 (888) 762-2265,,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,orizeOrder-P3 attachments/1357914 § 310.4(b)(1)(v) 16 C.F.R. 7/14/2023 7/5/2023 18887622265 Financial-Impers-2 § 310.4(b)(1)(v) https://portal.tracebacks.org/api/public/ 1
+16434000430,+1 (643) 400-0430,Amazon-AuthorizeOrder-P3,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/21/2023 6/19/2023 16434000430 Amazon-AuthorizeOrder-P3 attachments/1331478 § 310.4(b)(1)(v) https://portal.tr
+16434562067,+1 (643) 456-2067,Amazon-AuthorizeOrder-P3,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/21/2023 6/19/2023 16434562067 Amazon-AuthorizeOrder-P3 attachments/1331476 § 310.4(b)(1)(v) https://portal.tr
+16434158973,+1 (643) 415-8973,Amazon-AuthorizeOrder-P3,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/21/2023 6/19/2023 16434158973 Amazon-AuthorizeOrder-P3 attachments/1331474 § 310.4(b)(1)(v) 16 C.F.R. 5/25/20
+14433071313,+1 (443) 307-1313,,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,23 18008801077 Verizon-Impers-P1 § 310.4(b)(1)(v) 16 C.F.R. 2/22/2023 2/20/2023 4433071313 SpamCalls-DetentionCenter § 310.4(b)(1)(v) https://portal.tracebacks.org/api/pu
+19808255006,+1 (980) 825-5006,StudentLoan-Forgiveness-P2,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 11/15/2022 11/14/2022 9808255006 StudentLoan-Forgiveness-P2 attachments/1132273 § 310.4(b)(1)(v) https://portal.
+17572861948,+1 (757) 286-1948,Discount-Avail50%,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 9/7/2022 9/6/2022 7572861948 Discount-Avail50% attachments/1025739 § 310.4(b)(1)(v) https://portal.traceback
+18126153778,+1 (812) 615-3778,CCIRR-Expire,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 8/31/2022 8/30/2022 8126153778 CCIRR-Expire attachments/1019377 § 310.4(b)(1)(v) 16 C.F.R. 7/19/2022 7/6/2022
+19546044038,+1 (954) 604-4038,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 7/6/2022 7/5/2022 9546044038 LegalDept-Action-P1 attachments/947228 § 310.4(b)(1)(v) https://portal.tracebac
+15635059548,+1 (563) 505-9548,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/30/2022 6/28/2022 5635059548 Amazon-SuspiciousCharge-P1 attachments/940843 § 310.4(b)(1)(v) https://portal.t
+14787375569,+1 (478) 737-5569,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/28/2022 6/27/2022 4787375569 LegalDept-Action-P1 attachments/936584 § 310.4(b)(1)(v) https://portal.tracebac
+17407095721,+1 (740) 709-5721,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/28/2022 6/27/2022 7407095721 LegalDept-Action-P1 attachments/936582 § 310.4(b)(1)(v) https://portal.tracebac
+12532417782,+1 (253) 241-7782,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/28/2022 6/27/2022 2532417782 LegalDept-Action-P1 attachments/936569 § 310.4(b)(1)(v) https://portal.tracebac
+17172265456,+1 (717) 226-5456,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/28/2022 6/27/2022 7172265456 LegalDept-Action-P1 attachments/936568 § 310.4(b)(1)(v) https://portal.tracebac
+12489337642,+1 (248) 933-7642,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/28/2022 6/27/2022 2489337642 LegalDept-Action-P1 attachments/936566 § 310.4(b)(1)(v) https://portal.tracebac
+12565581796,+1 (256) 558-1796,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/28/2022 6/23/2022 2565581796 LegalDept-Action-P1 attachments/936591 § 310.4(b)(1)(v) https://portal.tracebac
+16179539553,+1 (617) 953-9553,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/28/2022 6/23/2022 6179539553 LegalDept-Action-P1 attachments/936589 § 310.4(b)(1)(v) https://portal.tracebac
+19513133753,+1 (951) 313-3753,SSA-P1-TexasFraud (GovtImpers),1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/24/2022 6/23/2022 9513133753 SSA-P1-TexasFraud (GovtImpers) attachments/929967 § 310.4(b)(1)(v) https://port
+16072702383,+1 (607) 270-2383,AutoWarranty-Extend3,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/24/2022 6/22/2022 6072702383 AutoWarranty-Extend3 attachments/927202 § 310.4(b)(1)(v) https://portal.traceba
+12063217198,+1 (206) 321-7198,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-centurylinkceasedesistletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/15/2022 6/14/2022 2063217198 LegalDept-Action-P1 attachments/915296 § 310.4(b)(1)(v) https://portal.tracebac
