file_name,language,transcript,case_details,case_pdf
audio-wav-16khz/314194_normalized.wav,en,"Thank you for choosing Visa and MasterCard Services as your legal financial advisors. This is an important message regarding your existing credit card accounts. Thanks to your good payment history and good credit score, you have been qualified finally for an interest rate reduction between 0 to 5 percent. Several attempts were made to reach you, this is your final courtesy call before we are unable to lower your interest rates. So press 1 now. ",cease-desist-letter-range-inc-also-dba-range-telecom,pdf_files/range-telecom.pdf
audio-wav-16khz/668377_normalized.wav,en,"Dear customer, this is Marni from Amazon. We have noticed some fraudulent activities on your Amazon account regarding some unauthorized charge of $1,500 from unknown IP address coming from Albany, New York. Kindly press 1 to talk to our Amazon security department. Thank you. ",cease-desist-letter-one-eye-llc,pdf_files/pointofnoentry-oneeyecdletter.pdf
audio-wav-16khz/1669731262.60882_in_Business_Telecom_Robocall__Amazon-AuthorizeOrder-P3_normalized.wav,en,"Hello, this call is from Amazon. We have gone through your account, and we found that your Amazon account has been used for shopping purpose, as we can see multiple orders placed from your Amazon account. Now, to confirm your order, press 2, or press 1 to talk to our representative. ",cease-desist-letter-business-telecommunications-services-inc,pdf_files/pointofnoentry-businesstelecomceasedesistletterfinaljms.pdf
audio-wav-16khz/892648_normalized.wav,en,"Hi, this is Daniel from Amazon customer service. We have seen a recent order number, AMZ0987, of iPhone 11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1499. We noticed some suspicious activity on your account. So we have put in hold to this transaction. Please press 1 now. And to report please press 2. Thank you. ",cease-desist-letter-telecommunications-firm-llc,pdf_files/pointofnoentry-telecomfirmcdletter.pdf
audio-wav-16khz/s6diZGlyX2NzbWRpcjp0b21jYXQ5NDMyOjE2NTM1MTM0MDEzNTRjTqYWWU.gen_iBasis_Robocall__SSA-P1-TexasFraud__GovtImpers__normalized.wav,en,purpose of the call we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas. So please in order go ahead get more information. To speak with officer press one. I repeat press one. Thank you and have a great day. ,cease-desist-letter-ibasis-inc,pdf_files/pointofnoentry-ibasiscdletter.pdf
audio-wav-16khz/1100784_left.wav,en,"Hi, I'm a robot. This is a message from the Social Security Department. In order to inform you that we have found suspicious trails of information on your Social Security number, and for the same your Social Security number will be getting suspended, to avoid any kind of legal consequences or a non-bailable arrest warrant, you need to talk to the concerned officer immediately. To connect the call press 1 I repeat to avoid any kind of legal consequences or a non-bailable arrest warrant. You need to talk to the concerned officer immediately. To connect the call press 1. Please say your name, the legal name of the entity responsible for the call, and your contact address and phone number. ",cease-desist-letter-every1-telecom,pdf_files/pointofnoentry-every1telecomceasedesistletterfinaljms.pdf
audio-wav-16khz/560769_normalized.wav,en,"Hi, this is Vanessa, and I'm giving you a call from the Dealer Service Center. We recently noticed your car's extended warranty was going to expire and wanted to give you one final courtesy call before your warranty expires and your coverage is voided. This would make you financially responsible for all service repairs. Press 1 now if you wish to extend or reinstate your car's warranty. Once again, press 1 now or press 2 to be placed on the DNC or call 833-304-1447. ",warning-letter-rscom-ltd-0,pdf_files/pointofnoentry-rscomwarningletter.pdf
audio-wav-16khz/929951_normalized.wav,en,"we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with officer press one. I repeat press one. Thank you and have a great day. ",cease-desist-letter-one-eye-llc,pdf_files/pointofnoentry-oneeyecdletter.pdf
audio-wav-16khz/838941_normalized.wav,en,"Dear customer, this call is in regards to a suspicious activity in your Amazon account. An order has been placed from your Amazon account of $799 for Apple iPhone XS. To confirm this order, please press WARN or TICK. ",cease-desist-letter-family-communication-inc,pdf_files/pointofnoentry-familycommcdletter.pdf
audio-wav-16khz/800146_normalized.wav,en,"Dear customer, this is David from Amazon. We receive one suspicious incoming charge of $1,499 in your Amazon account from Dayton, Ohio. For dispute on this charge, press 1 to connect with our Amazon customer care representative. Thank you. ",cease-desist-letter-family-communication-inc,pdf_files/pointofnoentry-familycommcdletter.pdf
audio-wav-16khz/557775_normalized.wav,en,"Greetings, this is an automated message from the Disconnection Department of TECO Energy Electricity Company to inform you that you will be experiencing a disconnection of service today within 30 minutes due to non-payment on the account. Please press 1 to speak with a representative. Thank you. Greetings, this is an automated message from the Disconnection Department of TECO Energy Electricity Company to inform you that you will be experiencing a disconnection of service today within 30 minutes due to non-payment on the account. Please press 1 to speak with a representative. Thank you. ",cease-desist-letter-great-choice-telecom-llc,pdf_files/pointofnoentry-greatchoicecdletter_0.pdf
audio-wav-16khz/387225_normalized.wav,en,Oh no. This is to notify you that your social security number has been compromised so to find out some more information and to get connected with an officer press 1. I repeat press 1 to get more details. Thank you. ,warning-letter-whisl-telecom-llc,pdf_files/pointofnoentry-whisltelecomwarningletter_1.pdf
audio-wav-16khz/790372_normalized.wav,en,"enforcement actions filed on your social security number for fraudulent activities. In order to connect federal agent press 1 and you will be connected to the concerned apartment. If we don't hear from you, your social will be blocked permanently. Press 1 and you will be connected to the concerned apartment. ",cease-desist-letter-ibasis-inc,pdf_files/pointofnoentry-ibasiscdletter.pdf
audio-wav-16khz/s6diZGlyX3M0YmRmYTp0b21jYXQxMTgyOjE2NzM1NDMxMjY0NDlyNklte4.gen_Every1_Telecom_Robocall__Utility-30MinDisconnect_normalized.wav,en,"This is the notifications department from your electric company service provider. You have an automatic interruption of service in the next 30 to 45 minutes due to delinquent account status. If you find this to be an error or would like to stop the interruption, please press 1 to speak with the billing department. Otherwise, please press 2 to speak with the disconnections department. Thank you for choosing your services. ",cease-desist-letter-every1-telecom,pdf_files/pointofnoentry-every1telecomceasedesistletterfinaljms.pdf
audio-wav-16khz/179182_normalized.wav,en,"Hi, we've been trying to reach you concerning your vehicle's extended warranty. Now, you should have received something in the mail about this warranty and since we haven't gotten a response, we are giving you a final courtesy call before we close out your file. You can press 1 to speak with someone about possibly extending or reinstating your warranty coverage or press 2 to be put on our do not call list or call our 800 number at 833-304-143 04-1447. ",warning-letter-inteliquent-inc,pdf_files/pointofnoentry-inteliquentwarningletter.pdf
audio-wav-16khz/648033_normalized.wav,en,to inform you that we just suspend your social security number because we found some suspicious activity. So if you want to know about this case just press 1 thank you. ,cease-desist-letter-hfa-services-llc-also-dba-call48,pdf_files/pointofnoentry-hfaservsceasedesistletterfinaljms.pdf
audio-wav-16khz/605705_normalized.wav,en,"11 Pro on your account, which is billed on your card attached to your Amazon account. The amount charged in $1,499. We noticed some suspicious activity on your account, so we have put in hold to this transaction. Please press 1 now. And to report, please press 2. Thank you. ",warning-letter-rscom-ltd-0,pdf_files/pointofnoentry-rscomwarningletter.pdf
